,State,County,Tract,Number of families,Number of families below poverty line,Vacancy,Coastal Flooding Risk Score,Percent below poverty line,Family median income,Housing Cost,At Risk
3833,Florida,Pinellas,212,496,159.0,784,82.03735051602686,31.9,52774.0,921.0,1
3834,Florida,Pinellas,215.01,472,12.0,486,92.93398132,2.5,157222.0,2207.0,0
3835,Florida,Pinellas,215.02,255,41.0,403,92.8438813957298,15.7,185461.0,1369.0,0
3836,Florida,Pinellas,216,166,17.0,427,96.44241795445856,10.2,101875.0,1158.0,0
3837,Florida,Pinellas,218,417,13.0,387,96.40146344127125,2.9,135048.0,1196.0,0
3838,Florida,Pinellas,219,592,50.0,155,83.66460984000437,8.3,90233.0,1488.0,0
3839,Florida,Pinellas,220,648,142.0,402,0.0,21.8,51000.0,1184.0,0
3840,Florida,Pinellas,221.01,485,150.0,59,71.35641347676514,30.9,75497.0,1529.0,0
3841,Florida,Pinellas,221.02,885,22.0,206,82.69262272702451,2.4,89806.0,1399.0,0
3842,Florida,Pinellas,222,922,78.0,374,80.71315458963578,8.4,83125.0,1235.0,0
3843,Florida,Pinellas,223.01,671,13.0,138,85.98263528640857,1.8,96103.0,1199.0,0
3844,Florida,Pinellas,223.02,917,31.0,113,92.30874242341504,3.3,105733.0,1135.0,0
3845,Florida,Pinellas,224.01,983,21.0,217,91.03642221372792,2.1,124003.0,1640.0,0
3846,Florida,Pinellas,224.02,1361,33.0,351,92.6527603341888,2.4,106838.0,1052.0,0
3847,Florida,Pinellas,225.01,1132,203.0,567,86.82902856,17.9,65531.0,1348.0,1
3848,Florida,Pinellas,225.02,783,79.0,260,96.85469338721128,10.0,76378.0,1185.0,0
3849,Florida,Pinellas,225.03,1648,70.0,81,87.82558837983947,4.2,79881.0,1264.0,0
3850,Florida,Pinellas,226.01,771,20.0,364,85.47479932288539,2.5,84335.0,1073.0,0
3851,Florida,Pinellas,226.02,1281,11.0,190,80.50019112106153,0.8,132870.0,1056.0,0
3852,Florida,Pinellas,227,1063,10.0,279,88.74569977611533,0.9,102578.0,1198.0,0
3853,Florida,Pinellas,228.01,1116,143.0,88,90.71970731174576,12.8,70691.0,968.0,1
3854,Florida,Pinellas,228.02,843,72.0,56,92.22956369791952,8.5,104188.0,1282.0,0
3855,Florida,Pinellas,229.01,749,70.0,147,82.32403210833833,9.3,67035.0,1277.0,0
3856,Florida,Pinellas,229.02,535,55.0,102,83.78474307868727,10.1,79946.0,798.0,0
3857,Florida,Pinellas,230,678,47.0,86,73.69901163108175,6.8,57426.0,872.0,0
3858,Florida,Pinellas,231,663,67.0,190,77.29208758805221,10.1,70547.0,910.0,0
3859,Florida,Pinellas,232,771,62.0,164,75.91601594495715,8.0,112031.0,1424.0,0
3860,Florida,Pinellas,233,446,17.0,159,93.50461420848576,3.6,97353.0,1455.0,0
3861,Florida,Pinellas,234,303,41.0,177,89.41462349150876,13.5,108558.0,1214.0,0
3862,Florida,Pinellas,235.01,527,41.0,177,88.81941789985254,7.6,150536.0,1393.0,0
3863,Florida,Pinellas,235.02,172,23.0,308,76.38835799705126,12.8,104848.0,1274.0,0
3864,Florida,Pinellas,236.01,387,0.0,513,0.0,0.0,96058.0,1405.0,0
3865,Florida,Pinellas,236.02,294,18.0,270,0.0,5.8,184667.0,1457.0,0
3866,Florida,Pinellas,237,633,19.0,213,74.55359580625785,3.0,225335.0,1982.0,0
3867,Florida,Pinellas,238,698,0.0,121,0.0,0.0,169593.0,1535.0,0
3868,Florida,Pinellas,239,471,0.0,202,0.0,0.0,101979.0,1158.0,0
3869,Florida,Pinellas,240.01,837,11.0,346,76.60405176650467,1.2,229034.0,2686.0,0
3870,Florida,Pinellas,240.02,1660,0.0,280,79.55004641511496,0.0,153833.0,1652.0,0
3871,Florida,Pinellas,240.04,1368,13.0,142,74.59182001856605,0.9,156591.0,2023.0,0
3872,Florida,Pinellas,240.05,899,21.0,159,78.61355321356413,2.3,199583.0,2401.0,0
3873,Florida,Pinellas,241,1307,33.0,445,82.26942609,2.5,113018.0,1170.0,0
3874,Florida,Pinellas,242.01,703,26.0,105,79.38895866,3.6,67892.0,1095.0,0
3875,Florida,Pinellas,242.02,862,31.0,0,82.25850488723857,3.5,99030.0,1312.0,0
3876,Florida,Pinellas,243.01,1105,47.0,126,78.29683831158194,4.2,89154.0,1270.0,0
3877,Florida,Pinellas,243.02,1036,63.0,288,80.34456397094958,6.0,104821.0,1163.0,0
3878,Florida,Pinellas,244.03,841,106.0,244,79.59646153006061,12.6,86480.0,999.0,0
3879,Florida,Pinellas,244.06,881,176.0,509,88.53273631,19.9,78076.0,1510.0,1
3880,Florida,Pinellas,244.08,974,184.0,302,86.96554360290504,18.8,76053.0,1290.0,1
3881,Florida,Pinellas,244.09,877,69.0,397,81.97455359580626,7.8,111875.0,1418.0,0
3882,Florida,Pinellas,244.10,822,130.0,182,84.73488778463387,15.8,50550.0,1339.0,1
3883,Florida,Pinellas,244.11,1049,29.0,232,79.08862556653743,2.7,144464.0,1566.0,0
3884,Florida,Pinellas,244.12,618,23.0,281,83.74924916725824,3.6,114265.0,1816.0,0
3885,Florida,Pinellas,244.13,1037,83.0,286,87.47884016818652,8.0,92868.0,1052.0,0
3886,Florida,Pinellas,245.05,1975,249.0,421,87.11297985,12.6,99735.0,1248.0,1
3887,Florida,Pinellas,245.07,916,79.0,311,90.61049527657948,8.6,96146.0,1058.0,0
3888,Florida,Pinellas,245.08,1212,101.0,369,84.12057008682355,8.3,53839.0,1310.0,0
3889,Florida,Pinellas,245.09,897,27.0,344,86.58330147982308,3.0,113523.0,1546.0,0
3890,Florida,Pinellas,245.10,543,134.0,106,88.55730902,24.5,48882.0,1053.0,1
3891,Florida,Pinellas,245.12,718,6.0,230,71.00147436247475,0.8,96944.0,778.0,0
3892,Florida,Pinellas,245.14,1133,61.0,196,85.20176923,5.3,66917.0,1294.0,0
3893,Florida,Pinellas,245.15,314,0.0,672,86.38671981652378,0.0,103775.0,542.0,0
3894,Florida,Pinellas,245.16,676,69.0,329,91.07464642603615,10.2,75804.0,970.0,0
3895,Florida,Pinellas,245.17,633,37.0,148,91.3749795227434,5.8,88573.0,1796.0,0
3896,Florida,Pinellas,245.18,148,35.0,238,0.0,23.6,69400.0,1223.0,0
3897,Florida,Pinellas,245.19,824,133.0,367,90.55042865723804,16.1,66434.0,1304.0,1
3898,Florida,Pinellas,246.01,980,76.0,385,81.28924807513788,7.7,60625.0,1027.0,0
3899,Florida,Pinellas,246.03,643,98.0,424,80.42374269644513,15.1,37194.0,844.0,1
3900,Florida,Pinellas,246.04,538,0.0,460,0.0,0.0,46815.0,813.0,0
3901,Florida,Pinellas,247.01,739,131.0,230,85.68503249058045,17.7,46354.0,705.0,1
3902,Florida,Pinellas,247.02,605,5.0,168,81.66056899470321,0.8,63083.0,1186.0,0
3903,Florida,Pinellas,247.03,864,71.0,140,0.0,8.2,55515.0,901.0,0
3904,Florida,Pinellas,248.01,993,34.0,333,0.0,3.4,68795.0,909.0,0
3905,Florida,Pinellas,248.03,389,11.0,367,0.0,2.6,79572.0,738.0,0
3906,Florida,Pinellas,248.04,649,87.0,128,0.0,13.4,80313.0,1266.0,0
3907,Florida,Pinellas,248.05,675,42.0,198,91.2739583902146,6.2,79313.0,1265.0,0
3908,Florida,Pinellas,249.01,1477,172.0,172,0.0,11.6,60425.0,1170.0,0
3909,Florida,Pinellas,249.04,780,75.0,316,76.33648228,9.6,73314.0,1126.0,0
3910,Florida,Pinellas,249.05,1588,107.0,223,87.18396767,6.7,84237.0,1099.0,0
3911,Florida,Pinellas,249.06,786,48.0,173,75.21978922077213,6.1,75625.0,1311.0,0
3912,Florida,Pinellas,249.07,818,184.0,114,82.01550811,22.4,58673.0,1122.0,1
3913,Florida,Pinellas,249.08,696,16.0,128,75.05870146890187,2.2,99741.0,1304.0,0
3914,Florida,Pinellas,250.04,1480,100.0,438,89.30541145634248,6.7,97659.0,1018.0,0
3915,Florida,Pinellas,250.07,1043,21.0,265,76.49757003221755,2.0,90865.0,1252.0,0
3916,Florida,Pinellas,250.09,957,75.0,107,84.07142467099875,7.8,77313.0,1334.0,0
3917,Florida,Pinellas,250.11,1517,41.0,168,79.69748266258941,2.7,129375.0,1350.0,0
3918,Florida,Pinellas,250.12,1157,95.0,199,0.0,8.2,113533.0,1151.0,0
3919,Florida,Pinellas,250.13,1249,94.0,300,0.0,7.5,108977.0,1386.0,0
3920,Florida,Pinellas,250.14,1150,20.0,233,0.0,1.7,91944.0,1032.0,0
3921,Florida,Pinellas,250.15,592,40.0,483,78.73368645224704,6.6,69524.0,741.0,0
3922,Florida,Pinellas,250.16,612,46.0,168,83.35608584065965,7.5,87857.0,1221.0,0
3923,Florida,Pinellas,250.17,594,78.0,452,89.02692076666848,13.0,47593.0,747.0,1
3924,Florida,Pinellas,250.18,312,68.0,330,70.53459291213892,21.5,43833.0,824.0,0
3925,Florida,Pinellas,250.19,516,96.0,700,87.02014962048817,18.6,39460.0,726.0,1
3926,Florida,Pinellas,250.20,688,18.0,600,0.0,2.5,66310.0,1059.0,0
3927,Florida,Pinellas,250.21,750,67.0,400,81.75885982635286,8.9,97188.0,811.0,0
3928,Florida,Pinellas,251.06,560,26.0,345,71.39736799,4.6,73889.0,1401.0,0
3929,Florida,Pinellas,251.07,1169,119.0,369,71.03150767214547,10.1,87325.0,1198.0,0
3930,Florida,Pinellas,251.08,683,11.0,632,70.51548080598482,1.5,69107.0,1113.0,0
3931,Florida,Pinellas,251.09,947,145.0,585,0.0,15.3,70573.0,1228.0,0
3932,Florida,Pinellas,251.10,1437,38.0,314,70.72298367280074,2.6,108114.0,1467.0,0
3933,Florida,Pinellas,251.11,510,31.0,833,80.85786054,5.9,61875.0,778.0,0
3934,Florida,Pinellas,251.12,718,28.0,242,90.65418009064598,3.8,82083.0,1299.0,0
3935,Florida,Pinellas,251.13,865,28.0,76,73.76999945393982,3.2,73021.0,1245.0,0
3936,Florida,Pinellas,251.14,820,58.0,338,0.0,7.0,80183.0,984.0,0
3937,Florida,Pinellas,251.15,741,55.0,345,72.041719,7.4,75074.0,648.0,0
3938,Florida,Pinellas,251.16,543,73.0,144,0.0,13.3,62455.0,1158.0,0
3939,Florida,Pinellas,251.19,1524,40.0,380,0.0,2.6,139250.0,1663.0,0
3940,Florida,Pinellas,251.20,1255,13.0,32,0.0,1.0,128413.0,1371.0,0
3941,Florida,Pinellas,251.21,1456,35.0,90,0.0,2.4,110833.0,1556.0,0
3942,Florida,Pinellas,251.22,1461,50.0,301,0.0,3.4,115840.0,1275.0,0
3943,Florida,Pinellas,251.23,495,4.0,18,73.23759078250424,0.8,114803.0,1440.0,0
3944,Florida,Pinellas,252.04,748,72.0,302,90.93813138207828,9.6,91250.0,961.0,0
3945,Florida,Pinellas,252.05,1156,39.0,612,0.0,3.3,143417.0,1137.0,0
3946,Florida,Pinellas,252.07,1636,112.0,207,75.73035548517444,6.8,66406.0,1129.0,0
3947,Florida,Pinellas,252.08,305,5.0,524,84.89324523562497,1.6,88798.0,862.0,0
3948,Florida,Pinellas,252.09,1056,18.0,540,93.01042974935838,1.7,76121.0,1248.0,0
3949,Florida,Pinellas,252.10,971,0.0,76,93.97422595970076,0.0,135759.0,2177.0,0
3950,Florida,Pinellas,252.11,364,41.0,135,92.64729973243053,11.0,89479.0,1247.0,0
3951,Florida,Pinellas,253.03,1246,74.0,626,87.66450063,5.9,74808.0,1067.0,0
3952,Florida,Pinellas,253.05,624,57.0,503,78.78556217,9.0,53056.0,1027.0,0
3953,Florida,Pinellas,253.07,989,58.0,265,82.72811663845356,5.8,80458.0,1203.0,0
3954,Florida,Pinellas,253.09,523,52.0,344,84.79495440397532,9.9,66656.0,839.0,0
3955,Florida,Pinellas,253.10,377,30.0,360,79.79850379511822,7.7,57472.0,870.0,0
3956,Florida,Pinellas,253.11,799,65.0,637,78.2476929,8.1,77639.0,764.0,0
3957,Florida,Pinellas,254.01,1321,74.0,75,73.22120898,5.6,85958.0,1408.0,0
3958,Florida,Pinellas,254.07,1225,100.0,126,0.0,8.1,82602.0,1340.0,0
3959,Florida,Pinellas,254.11,489,8.0,45,0.0,1.6,76940.0,1400.0,0
3960,Florida,Pinellas,254.12,1006,59.0,261,0.0,5.8,111083.0,1207.0,0
3961,Florida,Pinellas,254.13,939,62.0,264,74.78567138098617,6.6,78068.0,967.0,0
3962,Florida,Pinellas,254.14,613,24.0,332,76.61770327090046,3.9,67589.0,966.0,0
3963,Florida,Pinellas,254.15,534,39.0,437,73.70447223284006,7.3,76477.0,953.0,0
3964,Florida,Pinellas,254.16,722,52.0,217,0.0,7.2,63625.0,1127.0,0
3965,Florida,Pinellas,254.17,728,83.0,663,74.28056571834216,11.3,57171.0,962.0,0
3966,Florida,Pinellas,254.19,1033,115.0,539,73.25397258777917,11.1,65657.0,970.0,0
3967,Florida,Pinellas,254.20,442,13.0,340,0.0,2.9,80500.0,1575.0,0
3968,Florida,Pinellas,254.21,815,124.0,868,71.74684650248457,15.2,84714.0,1278.0,0
3969,Florida,Pinellas,255.01,975,27.0,195,87.93480041500572,2.7,88021.0,1354.0,0
3970,Florida,Pinellas,255.05,463,161.0,131,85.80243542838419,34.6,41250.0,1314.0,1
3971,Florida,Pinellas,255.07,776,0.0,206,87.36416753126196,0.0,58975.0,1135.0,0
3972,Florida,Pinellas,255.08,268,0.0,273,71.1243379,0.0,67143.0,1345.0,0
3973,Florida,Pinellas,255.09,684,0.0,223,80.35821547534539,0.0,70313.0,1282.0,0
3974,Florida,Pinellas,255.10,694,0.0,74,71.01239556599137,0.0,88670.0,1059.0,0
3975,Florida,Pinellas,256.02,701,136.0,445,0.0,19.4,54946.0,894.0,0
3976,Florida,Pinellas,256.03,602,52.0,191,0.0,8.5,71818.0,1127.0,0
3977,Florida,Pinellas,256.04,375,32.0,98,0.0,8.3,77589.0,1133.0,0
3978,Florida,Pinellas,257,1312,19.0,420,74.78294108010702,1.4,141667.0,2075.0,0
3979,Florida,Pinellas,258,819,248.0,220,74.03483863921804,30.2,39770.0,1082.0,0
3980,Florida,Pinellas,259.01,613,37.0,563,0.0,6.0,48669.0,1058.0,0
3981,Florida,Pinellas,259.02,389,29.0,495,0.0,7.2,164655.0,1442.0,0
3982,Florida,Pinellas,260.01,870,10.0,1073,0.0,1.1,136184.0,1600.0,0
3983,Florida,Pinellas,260.03,413,0.0,1377,74.22595970075902,0.0,172703.0,2395.0,0
3984,Florida,Pinellas,260.04,280,6.0,632,72.14000982908318,1.8,167875.0,1870.0,0
3985,Florida,Pinellas,261.01,567,75.0,278,0.0,13.2,72813.0,1168.0,0
3986,Florida,Pinellas,261.02,308,0.0,123,0.0,0.0,99000.0,1344.0,0
3987,Florida,Pinellas,262,454,144.0,99,85.74509910992192,31.5,35179.0,998.0,1
3988,Florida,Pinellas,263,1685,337.0,245,87.60170370774857,20.0,53618.0,1127.0,1
3989,Florida,Pinellas,264.01,627,69.0,87,91.91830939769562,11.0,90298.0,1537.0,0
3990,Florida,Pinellas,264.02,504,102.0,211,70.72571397,20.2,45455.0,928.0,0
3991,Florida,Pinellas,265.01,887,24.0,64,83.21684049582262,2.6,58978.0,1133.0,0
3992,Florida,Pinellas,265.02,912,75.0,0,94.79331622,8.2,69250.0,1171.0,0
3993,Florida,Pinellas,266.01,800,19.0,141,92.72374816,2.3,100259.0,1704.0,0
3994,Florida,Pinellas,266.02,693,116.0,111,74.09217495768031,16.6,74647.0,1113.0,0
3995,Florida,Pinellas,267.01,1259,85.0,113,74.30240812537542,6.7,72153.0,1370.0,0
3996,Florida,Pinellas,267.03,1517,301.0,307,71.02058646862885,19.8,63098.0,1128.0,0
3997,Florida,Pinellas,267.04,1040,24.0,30,88.03582154753454,2.3,89000.0,1572.0,0
3998,Florida,Pinellas,267.05,731,17.0,148,83.57724021187134,2.3,115562.0,1392.0,0
3999,Florida,Pinellas,268.04,1287,118.0,226,78.42516245,9.1,78244.0,1132.0,0
4000,Florida,Pinellas,268.09,634,21.0,182,75.42183148582974,3.2,116000.0,1306.0,0
4001,Florida,Pinellas,268.11,1591,53.0,255,92.61180582100148,3.3,120313.0,1598.0,0
4002,Florida,Pinellas,268.12,1003,73.0,132,87.11844045213782,7.2,81573.0,1230.0,0
4003,Florida,Pinellas,268.13,1169,232.0,77,85.57582045541417,19.8,101174.0,1566.0,1
4004,Florida,Pinellas,268.14,601,23.0,199,80.48926991754492,3.7,107148.0,968.0,0
4005,Florida,Pinellas,268.15,1258,9.0,118,76.31463987331404,0.7,153030.0,1618.0,0
4006,Florida,Pinellas,268.16,1502,38.0,251,71.12160760115765,2.5,119052.0,1448.0,0
4007,Florida,Pinellas,268.17,1433,75.0,132,86.46316824114018,5.2,112736.0,1478.0,0
4008,Florida,Pinellas,268.18,785,59.0,315,92.97766614,7.5,45135.0,1353.0,0
4009,Florida,Pinellas,268.19,626,128.0,236,72.53044285480259,20.3,80938.0,1584.0,0
4010,Florida,Pinellas,268.20,1099,109.0,575,83.68645224703762,9.9,98988.0,927.0,0
4011,Florida,Pinellas,268.21,690,34.0,103,79.71113417,4.8,107292.0,1640.0,0
4012,Florida,Pinellas,269.04,1064,161.0,106,78.72276524873041,15.1,66439.0,1110.0,0
4013,Florida,Pinellas,269.08,1021,41.0,232,81.44214492437065,4.0,106676.0,1098.0,0
4014,Florida,Pinellas,269.09,1141,7.0,304,82.93834980614862,0.6,86125.0,863.0,0
4015,Florida,Pinellas,269.11,1189,34.0,273,83.22230109758094,2.8,64514.0,852.0,0
4016,Florida,Pinellas,269.12,1096,122.0,399,77.49686015398896,11.1,49935.0,799.0,0
4017,Florida,Pinellas,269.13,874,63.0,502,72.06629170534593,7.2,59554.0,732.0,0
4018,Florida,Pinellas,269.14,1049,64.0,504,71.80418282094688,6.1,80288.0,1004.0,0
4019,Florida,Pinellas,269.15,563,16.0,94,80.74045759842734,2.7,69750.0,1524.0,0
4020,Florida,Pinellas,269.16,987,20.0,207,83.44618576967181,2.0,87837.0,1371.0,0
4021,Florida,Pinellas,269.17,454,46.0,74,88.39895156,10.1,91667.0,901.0,0
4022,Florida,Pinellas,270,1380,31.0,586,88.82487850161088,2.2,76271.0,1157.0,0
4023,Florida,Pinellas,271.05,1147,46.0,268,95.80352754873589,4.0,114327.0,1362.0,0
4024,Florida,Pinellas,271.06,1390,85.0,337,93.93054114563424,6.1,99257.0,1179.0,0
4025,Florida,Pinellas,271.07,453,115.0,256,80.97799377491398,25.2,66691.0,846.0,1
4026,Florida,Pinellas,271.08,340,44.0,639,94.69229509,12.9,115893.0,819.0,0
4027,Florida,Pinellas,272.02,1609,108.0,522,91.80636706,6.7,120083.0,1491.0,0
4028,Florida,Pinellas,272.04,1230,74.0,388,92.88483590891715,6.0,98889.0,1253.0,0
4029,Florida,Pinellas,272.06,1656,60.0,224,94.58308305575277,3.6,120144.0,1577.0,0
4030,Florida,Pinellas,272.07,1243,97.0,89,95.78441544258176,7.8,101837.0,1532.0,0
4031,Florida,Pinellas,272.08,2019,35.0,209,91.46234915087643,1.7,116028.0,1881.0,0
4032,Florida,Pinellas,272.09,307,31.0,414,93.40905367771528,9.8,63882.0,1162.0,0
4033,Florida,Pinellas,272.10,1352,124.0,466,92.98585704144595,9.1,73125.0,1115.0,0
4034,Florida,Pinellas,272.11,1210,132.0,536,96.42876645,10.9,111053.0,1384.0,0
4035,Florida,Pinellas,272.12,733,26.0,287,94.74963140938132,3.5,92979.0,1391.0,0
4036,Florida,Pinellas,273.08,1084,129.0,227,94.98989788674712,11.9,95438.0,1254.0,0
4037,Florida,Pinellas,273.09,666,8.0,107,95.0226615,1.1,126111.0,1797.0,0
4038,Florida,Pinellas,273.14,868,46.0,70,93.70392617266424,5.2,101739.0,1749.0,0
4039,Florida,Pinellas,273.16,1154,87.0,369,94.53393763992791,7.5,84767.0,1072.0,0
4040,Florida,Pinellas,273.17,1374,117.0,217,90.38934090536776,8.5,99079.0,1437.0,0
4041,Florida,Pinellas,273.18,984,33.0,159,90.93540108119912,3.3,75833.0,1160.0,0
4042,Florida,Pinellas,273.19,1160,164.0,233,91.91011849505816,14.1,88955.0,1404.0,1
4043,Florida,Pinellas,273.20,1161,119.0,162,93.67389286299348,10.2,91961.0,1337.0,0
4044,Florida,Pinellas,273.21,502,29.0,17,72.54409435919838,5.6,124821.0,2197.0,0
4045,Florida,Pinellas,273.23,1209,148.0,41,70.52913231,12.2,73819.0,1556.0,0
4046,Florida,Pinellas,273.24,1291,41.0,76,92.04663354,3.1,103702.0,1509.0,0
4047,Florida,Pinellas,273.25,1161,45.0,100,90.28831977283896,3.8,146781.0,1620.0,0
4048,Florida,Pinellas,273.26,800,53.0,386,75.35903456560914,6.6,81750.0,1108.0,0
4049,Florida,Pinellas,273.27,1393,130.0,273,90.21460164910172,9.3,85664.0,1214.0,0
4050,Florida,Pinellas,273.28,1262,42.0,89,70.48271719543494,3.3,178523.0,1793.0,0
4051,Florida,Putnam,144.02,135,0.0,113,94.48206192322394,0.0,50972.0,546.0,0
4052,Florida,Putnam,145.01,2551,432.0,463,0.0,16.9,55721.0,1057.0,0
4053,Florida,Putnam,145.02,763,271.0,25,78.53164418718944,35.5,39063.0,827.0,0
4054,Florida,Putnam,146,1065,208.0,267,0.0,19.5,63563.0,870.0,0
4055,Florida,Putnam,147.01,1310,134.0,316,0.0,10.2,77363.0,835.0,0
4056,Florida,Putnam,147.03,1122,171.0,155,80.78960301,15.2,78294.0,1155.0,1
4057,Florida,Putnam,147.04,1305,45.0,320,86.44678643586523,3.4,96835.0,875.0,0
4058,Florida,Putnam,148.02,714,68.0,145,86.71981652378093,9.4,57378.0,865.0,0
4059,Florida,Putnam,148.03,1095,0.0,0,89.62758696008301,0.0,110804.0,1250.0,0
4060,Florida,Putnam,148.04,2786,226.0,402,87.38874023917435,8.1,121992.0,1525.0,0
4061,Florida,Putnam,149.03,634,106.0,41,94.79877682520612,16.6,49118.0,970.0,1
4062,Florida,Putnam,149.04,1211,411.0,105,97.30792333,33.9,57103.0,886.0,1
4063,Florida,Putnam,149.05,499,49.0,58,92.19406978649047,9.8,68420.0,1107.0,0
4064,Florida,Putnam,149.06,2263,0.0,385,96.76459345819907,0.0,79513.0,1434.0,0
4065,Florida,Putnam,150,1343,190.0,203,0.0,14.1,67821.0,1033.0,0
4066,Florida,Putnam,151.01,942,61.0,235,94.13531371,6.4,90199.0,926.0,0
4067,Florida,Putnam,151.02,661,30.0,149,0.0,4.5,89632.0,1191.0,0
4068,Florida,St. Johns,152,814,87.0,280,98.46284060503469,10.6,49423.0,760.0,0
4069,Florida,St. Johns,153.01,1055,164.0,186,96.58985420193304,15.5,43179.0,843.0,1
4070,Florida,St. Johns,153.02,660,47.0,302,97.43351717,7.0,80694.0,976.0,0
4071,Florida,St. Johns,154.01,609,80.0,374,98.74952219734617,13.1,53281.0,892.0,1
4072,Florida,St. Johns,154.02,548,21.0,348,97.38164145688854,3.8,72500.0,694.0,0
4073,Florida,St. Johns,154.04,314,28.0,232,98.52290722437613,8.6,71500.0,570.0,0
4074,Florida,St. Johns,154.05,618,128.0,302,96.89291759951944,20.6,53621.0,832.0,1
4075,Florida,St. Johns,155,936,280.0,356,97.50723529732976,29.9,48942.0,908.0,1
4076,Florida,St. Johns,156,656,60.0,1202,91.60978539835088,9.1,55978.0,611.0,0
4077,Florida,St. Johns,157.01,680,105.0,271,96.82192978,15.3,75139.0,625.0,1
4078,Florida,St. Johns,157.02,709,110.0,547,95.89635778,15.4,47311.0,500.0,1
4079,Florida,St. Johns,158.01,612,73.0,532,95.32299459400424,11.9,56167.0,589.0,0
4080,Florida,St. Johns,158.02,592,114.0,281,99.63413968219298,19.1,53056.0,474.0,1
4081,Florida,St. Johns,159,533,36.0,150,85.50483263,6.6,79564.0,776.0,0
4082,Florida,St. Johns,160.01,512,102.0,147,82.79637416043248,19.9,61250.0,842.0,1
4083,Florida,St. Johns,160.02,415,39.0,96,91.77360345110031,9.2,89403.0,588.0,0
4084,Florida,St. Johns,160.03,601,223.0,413,90.73881941789983,37.1,43750.0,651.0,1
4085,Florida,St. Johns,161,386,75.0,38,74.65461693878666,19.2,50455.0,695.0,0
4086,Florida,St. Johns,164,345,37.0,263,93.05138426254574,10.7,54620.0,995.0,0
4087,Florida,St. Johns,9501,1415,230.0,323,88.53000600666194,16.2,76182.0,797.0,1
4088,Florida,St. Johns,9502.01,1252,311.0,592,85.67411128706382,24.8,45833.0,553.0,1
4089,Florida,St. Johns,9502.02,771,149.0,246,84.32807295363949,19.2,73505.0,557.0,1
4090,Florida,St. Johns,9503,1735,250.0,659,88.22967290995469,14.4,59858.0,708.0,1
4091,Florida,St. Johns,9504,858,151.0,409,84.09599737891116,17.5,67500.0,790.0,1
4092,Florida,St. Johns,9505,1758,148.0,449,96.02741222082672,8.4,66734.0,444.0,0
4093,Florida,St. Johns,9506,1262,98.0,129,85.88707475563808,7.7,78814.0,928.0,0
4094,Florida,St. Johns,9507,842,214.0,80,93.32714465134056,25.3,54333.0,721.0,1
4095,Florida,St. Johns,9508,655,230.0,222,79.5145525,35.0,32102.0,548.0,0
4096,Florida,St. Johns,9509,1318,171.0,235,84.1751761,12.9,47780.0,852.0,1
4097,Florida,St. Johns,9510,1000,139.0,265,95.65336100038223,13.9,81207.0,909.0,1
4098,Florida,St. Johns,9511,943,92.0,524,75.03958936274778,9.7,48125.0,661.0,0
4099,Florida,St. Johns,9512,1393,286.0,666,0.0,20.5,37554.0,569.0,0
4100,Florida,St. Johns,9513,845,163.0,760,94.64587997597336,19.2,59450.0,601.0,1
4101,Florida,St. Johns,9514.01,710,204.0,293,85.42019330530222,28.7,45648.0,613.0,1
4102,Florida,St. Johns,9514.02,1001,112.0,549,89.46103860645444,11.1,57417.0,674.0,0
4103,Florida,St. Johns,202,592,45.0,455,87.51160377873641,7.6,114500.0,1051.0,0
4104,Florida,St. Johns,203,646,26.0,422,88.46447878556219,4.0,62679.0,1053.0,0
4105,Florida,St. Johns,204,384,17.0,421,98.32359526019768,4.4,72229.0,1362.0,0
4106,Florida,St. Johns,205,945,35.0,609,80.15344290940861,3.6,168286.0,1358.0,0
4107,Florida,St. Johns,206.03,648,21.0,372,94.96259487795557,3.2,143144.0,1676.0,0
4108,Florida,St. Johns,206.04,802,0.0,595,90.35384699393872,0.0,160461.0,1602.0,0
4109,Florida,St. Johns,206.05,5090,107.0,569,96.72636924589088,2.1,138274.0,2240.0,0
4110,Florida,St. Johns,206.06,3242,244.0,171,82.50423196636268,7.5,120041.0,1785.0,0
4111,Florida,St. Johns,207.04,1013,37.0,167,98.37274068,3.6,175156.0,2328.0,0
4112,Florida,St. Johns,207.05,1643,0.0,348,98.44918910063888,0.0,120038.0,1460.0,0
4113,Florida,St. Johns,207.06,923,26.0,15,86.28569868399497,2.8,223875.0,2654.0,0
4114,Florida,St. Johns,207.07,1094,34.0,594,83.05575274395238,3.1,102912.0,1531.0,0
4115,Florida,St. Lucie,207.08,2285,53.0,213,91.73264893791296,2.3,200341.0,2504.0,0
4116,Florida,St. Lucie,207.12,626,0.0,90,0.0,0.0,155395.0,1793.0,0
4117,Florida,St. Lucie,207.13,759,19.0,873,0.0,2.4,245208.0,1873.0,0
4118,Florida,St. Lucie,208.01,2536,66.0,154,90.60230437,2.6,154700.0,1790.0,0
4119,Florida,St. Lucie,208.02,1011,20.0,251,0.0,1.9,115945.0,1672.0,0
4120,Florida,St. Lucie,208.03,1647,12.0,62,89.00780866051439,0.7,136858.0,1466.0,0
4121,Florida,St. Lucie,208.04,1585,0.0,149,0.0,0.0,175893.0,2163.0,0
4122,Florida,St. Lucie,208.07,1231,35.0,131,93.34079615573636,2.8,148580.0,2183.0,0
4123,Florida,St. Lucie,208.08,2990,66.0,198,0.0,2.2,159167.0,2412.0,0
